RIDNO,AGE,GENDER,FC1,FC2,task1,task2,SCCA_mean_1,SCCA_mean_2,meanCT_task2,meanCT_fc2,MWQ_Deliberate,MWQ_Detailed,MWQ_Emotion,MWQ_Evolving,MWQ_Focus,MWQ_Future,MWQ_Habit,MWQ_Images,MWQ_Other,MWQ_Past,MWQ_Self,MWQ_Vivid,MWQ_Words,MWQ_Deliberate_0,MWQ_Detailed_0,MWQ_Emotion_0,MWQ_Evolving_0,MWQ_Focus_0,MWQ_Future_0,MWQ_Habit_0,MWQ_Images_0,MWQ_Other_0,MWQ_Past_0,MWQ_Self_0,MWQ_Vivid_0,MWQ_Words_0,MWQ_Deliberate_1,MWQ_Detailed_1,MWQ_Emotion_1,MWQ_Evolving_1,MWQ_Focus_1,MWQ_Future_1,MWQ_Habit_1,MWQ_Images_1,MWQ_Other_1,MWQ_Past_1,MWQ_Self_1,MWQ_Vivid_1,MWQ_Words_1,MWQ_Deliberate_diff,MWQ_Detailed_diff,MWQ_Emotion_diff,MWQ_Evolving_diff,MWQ_Focus_diff,MWQ_Future_diff,MWQ_Habit_diff,MWQ_Images_diff,MWQ_Other_diff,MWQ_Past_diff,MWQ_Self_diff,MWQ_Vivid_diff,MWQ_Words_diff,RS_Future,RS_Past,RS_Self,RS_Other,RS_Pos,RS_Neg,RS_Words,RS_Images,RS_Evolving,RS_Habit,RS_Detailed,RS_Vivid,RS_Deliberate,RS_Spontaneous,RS_Abstract,RS_Creative,RS_Decoupling,RS_Important,RS_Intrusive,RS_Problem,RS_Realistic,RS_Stop,RS_Thematic,RS_HereNow,RS_TemporalDistance,MWQ_FAC1_Probes_PCA,MWQ_FAC2_Probes_PCA,MWQ_FAC3_Probes_PCA,MWQ_FAC4_Probes_PCA,MWQ_FAC1_Probes_0B_PCA,MWQ_FAC2_Probes_0B_PCA,MWQ_FAC3_Probes_0B_PCA,MWQ_FAC4_Probes_0B_PCA,MWQ_FAC1_Probes_1B_PCA,MWQ_FAC2_Probes_1B_PCA,MWQ_FAC3_Probes_1B_PCA,MWQ_FAC4_Probes_1B_PCA,parameter_estimates_MDES,SCCA2_GP,CTCCA2_Task_GP,mean_cope_up
R4162,-.101105258,1,.941878538,-.074700528,.069476815,-.834228058,.97254882407305,-.823190343566549,3.0487077,1.67198357,-.572439837751917,-1.23177422501805,-.41449105707212,-.846506343184054,-.043804015533099,-1.10250875795246,.154059838511073,.688076242304196,-.0838180290458252,-1.42579784631044,-.480334067042644,-.78275651510009,.157150276390505,-.875191901973356,-1.33634534692314,-.298491979382715,-1.06558476282761,-.320508227698815,-1.21315937487812,.0497096519379072,.564972707519567,.0200932471255118,-1.49970604893167,-.586875289799256,-1.00816825382379,.219263756739871,-.164930943204309,-.957702232223022,-.486512457272435,-.567502501236847,.242346315948075,-.904621859668094,.241261770383716,.765809222053175,-.177599566724549,-1.19920218306782,-.335577371336161,-.519392920752162,.0739098200145606,.710260958769048,.378643114700122,-.18802047788972,.498082261590762,.562854543646891,.308537515210026,.191552118445809,.200836514533608,-.197692813850061,.300503865863847,.251297918463095,.488775333071632,-.145353936725311,1,2,2,3,3,2,2,3,4,3,2,1,2,3,3,1,3,4,1,3,2,3,2,3,2,-.641214508811667,-.205432120818095,.156748083814776,.0830159393687942,-.890419332121705,-.099912958850616,.0712897903461386,.190001275688221,-.418241772165844,-.29984400257847,.23321076744461,-.0127077826012196,.88839227918959,1,2, 
R4181,-.101105258,1,-.188927211,.324483427,.731823294,1.083609981,.518242037320655,1.30953882327732,3.0375103,1.549148665,-1.00578110110243,-.982549088091379,-.0846197832938672,.304012317208196,-.99522647030621,-.198782738465535,-.149127384113886,.450586480550167,1.20132403683464,-.0449563447685345,.594799825931078,-1.16494537164975,-.291235769877198,-1.24201981805678,-1.21905584772805,-.000386100830613842,.135845311504021,-1.2192445145163,-.272953255200884,.111718872152854,.356346080674902,1.33076866050423,.142768371001278,.78798505978082,-1.28765209761594,-.0572247098571868,-.585483845232902,-.61083660427165,-.159875270750498,.45065784626792,-.556592759701083,-.108883487806804,-.393374412507076,.515115988728807,.92669467813181,-.227866724383129,.354292200816424,-.985756409251072,-.486093662180293,.656535972823882,.608219243456398,-.159489169919885,.314812534763899,.662651754815217,.164069767394081,-.505093284659929,.158769908053905,-.40407398237242,-.370635095384407,-.433692858964396,.301895688364864,-.428868952323106,3,2,3,3,2,2,2,4,3,3,3,2,2,2,3,2,3,3,2,3,2,2,3,3,2,-.44045747354944,.632957412511308,.00343822117119837,.00831841650650675,-.536096580773026,.82919561918388,-.0954339126789497,-.0115355528192824,-.31066154231743,.366634132027102,.137621831396399,.0352630891629349,.190267132159582,2,2, 
R4242,-.101105258,0,1.377243158,-1.024710609,.116710873,-1.654973469,1.43555704050872,-2.45158043852962,2.826992846,1.463064,-.420046659493037,-1.11845963316727,-2.09635546589968,-.652084646819229,-2.00732370383049,-.0302476861159742,-.0756718568003832,-.880232796121553,-.0968710671800766,-.719642494282693,-.140441024149303,-.989878585796796,-.699116602492415,-.539124438917846,-1.03233906082129,-2.07212678766693,-.204446744710332,-1.72573786647484,.135245019324814,.0653420462648224,-.800713879196377,-.539074751005195,-.88531990936994,-.189158158646959,-1.10514999807648,-.405913605990725,-.22410009188187,-1.05067222625326,-1.89815993736412,-1.05356052291024,-1.85604011174301,-.193347035823822,-.208262797160866,-.901710687844524,.357039866137846,-.476899185673723,-.0805503741180246,-.826613029170871,-.898331729294554,.315024347035976,-.0183331654319714,.173966850302809,-.849113778199904,-.130302245268167,-.328592055148636,-.273604843425688,-.100996808648147,.896114617143041,.408420723696216,.108607784528934,.278536968905613,-.49241812330383,4,3,4,4,2,2,4,2,2,4,3,2,4,4,1,4,1,4,1,4,4,4,3,3,2,-.861919078475671,.352291174788349,-.299927317687697,-.766613761667609,-.859508532286939,.33143836916124,-.421544601764334,-.765992307345215,-.864613218333666,.375597251665706,-.164002117837337,-.767308328263225,-1.34033762366141,1,2, 
R2555,.258829459,1,2.149052859,-.223413403,1.059736094,-.767553445,3.07545637704401,-.8983858235525,1.997792423,1.752143351,-.631686044925597,.225720243407986,.465891511272344,-.954249168885176,-.478272335145063,.317223255350185,-.410011263869471,.351175284041434,.977201158882408,-.168156681783592,.186265188867076,-.0149532655674556,-.291384347853661,-1.82681459478923,-.569146023989034,.774335698173362,-1.47819012753944,-1.84835703638442,.704413227582625,-1.99697042861118,1.10326946821354,2.10035022678745,.484288845900524,.126948364651132,-.0500726114587627,-1.33246712860046,.679041426368024,.989525804177066,.108016036824696,-.362755515689646,.994949429856162,-.0950670863420392,1.22258586629444,-.424074789801282,-.264046512710221,-.802594455567325,.230762717981844,.0208910876089754,.788871575142835,2.50585602115725,1.5586718281661,-.666319661348666,1.1154346118498,2.84330646624058,-.799480313924665,3.21955629490562,-1.52734425801483,-2.36439673949767,-1.28688330146785,.103814353330712,.0709636990677381,2.1213387037433,3,2,3,3,3,2,3,2,2,3,4,2,3,2,1,2,4,3,1,4,4,1,2,3,1,-.228263218850078,.38941621009103,.2410152311737,.334755348226814,-.832671532022838,1.07213448759441,1.02548402575915,.296869366935799,.40972333394339,-.331230860606985,-.587035163110939,.374746106256219,-.480647517554358,1,1, 
R2595,.258829459,0,-1.469700159,-1.273525149,1.057634996,-.123168594,-.400833474311187,-1.26952871602421,2.886582279,1.433648478,-.00994862829832143,-2.1618913902249,-.933806119091878,-1.72405037875162,.0717003274530327,-1.47510149886232,-2.17222605747134,-.951143996635093,-.775234667958781,-.760893105881954,-.783540385467781,-.940909433293493,-.218919154283432,-.518535669975932,-1.62021187578078,-1.00226424263869,-1.47049807109634,-.942265149551503,-.985534160746122,-2.03492758765185,-.52920421022763,-.408474036609514,-.267875848017576,.0383302571854706,-.517764526691429,-1.05283265288473,.500459018267162,-2.40607931410811,-.766270769047472,-1.85555463815382,1.07020398343874,-1.84795106175976,-2.06773610234739,-1.31036699616201,-1.04830514044572,-1.17242697783572,-1.54307240077708,-1.31843445902716,.644425407568507,1.01899468824309,-.785867438327327,.235993473591217,-.385056567057478,2.01246913299024,-.86241690101364,-.0328085146955446,-.78116278593438,-.639831103836205,-.904551129818143,-1.58140265796255,-.800669932335735,1.69725806045324,2,3,4,4,3,2,3,3,2,4,3,2,2,3,2,1,3,4,1,2,3,2,1,3,2,-1.35639799846854,-.42215450896301,-.0892464749401979,-.20128273965255,-1.15894019619649,.0846574868911248,.329522991966115,-.430560989843312,-1.53805917655883,-.888421545148813,-.474514384494006,.00965325052295109,1.42967649712579,1,2,7.457
R3262,.258829459,1,-.153264569,1.189160111,1.394924613,.117316197,1.18455602596499,1.21392250284157,3.102797651,1.706929945,.557822575996451,-.373452305094504,-.910386725143186,.114006388100136,-.366926567994198,.361297674670949,.404716099153367,.0548309483944783,.705080715841238,-.897268671147028,.278637870961777,-.03181744493144,-.419473421362081,.278924362366766,-.663829964097554,-.752131359788085,-.119980385929373,-.944424327638226,.372963513276865,.179139806132015,.0845824483377726,.882554343590642,-1.04859165363725,.568119376185961,.0261190895934346,-.468173883367762,.734638926883568,-.0316849598456319,-.972049671661782,.339922483147468,.289697091389905,.321044067147554,.585243826521538,.021463990731763,.442395310280264,-.64985796118051,-.0330121181388706,-.0882113144601436,-.314379772398962,.455714564516802,.632145004251922,-.219918311873698,.459902869076842,1.23412141902813,-.0519194461293106,.406104020389524,-.0631184576060095,-.440159033310378,.398733692456742,-.601131494324831,-.114330404053578,.153794110968799,3,3,4,4,2,3,3,2,2,4,4,3,4,2,2,1,4,4,1,3,4,3,4,1,2,.0225181303274177,.142860410741088,-.0122639456010269,-.190160832206348,-.168469227457822,.423773879473988,.00453207552927097,-.232003029434655,.204824244576965,-.125284263958499,-.0282965112254021,-.150220553033872,-.43368445129541,2,2,21.62
R3517,.258829459,0,-.480024523,1.335184133,.578772504,1.386134018,.0928761604200948,2.51646033383477,1.140295345,1.818804998,-1.637196387792,-2.06291850026941,-.67745189285781,-.362283354107883,1.23874756108327,-.15418010043468,-.133527280252367,-2.38054517023104,-1.1008939843295,-.627670393936552,-.109153171238985,-2.24867750217108,1.36807935680788,-1.60423194719512,-1.85533902809691,-.576342593083072,-.430111425667042,.920213079014399,-.115863648963481,.0314826993292715,-2.27881397426029,-.973755564551511,-.608576673777064,.0717286729880004,-2.17866218992629,1.19608572901692,-1.37055291696174,-1.986625753598,-.706683258597193,-.268808713963261,1.2901522578729,-.180297012877806,-.283674464744998,-2.32530734297389,-1.09498503594219,-.579547433410628,-.28135076767035,-2.20966595579314,1.35615106961656,.233679030233383,-.131286725501093,-.130340665514121,.161302711703782,.369939178858501,-.0644333639143243,-.315157164074269,-.0464933687136049,-.121229471390681,.0290292403664359,-.353079440658351,-.0310037658668527,.160065340599635,2,3,3,3,3,1,4,1,2,2,2,1,2,4,2,1,1,2,1,2,2,2,2,3,1,-.9841305127042,.117101931218864,-1.64084977836584,.138637884386445,-.993626015360877,.205556489473141,-1.6254658416752,.161346127760702,-.972136193558925,.00536985763451495,-1.66028211944875,.109953787492646,1.97702243440544,2,1, 
R3678,.258829459,0,.529244515,.913161879,-.486926336,.949395046,.0460185099084044,1.72665056036106,1.156471062,1.931648018,.307610193960662,.735769518144899,-.213700490990831,-1.33920390656173,.82712519057989,-.743117738562906,-.0480649765722333,-.820277202543046,-.680939491881262,-1.14750779750195,-.468777070071824,-.504709821740863,.088262097603614,-.528460767781063,.388502046058335,.425759983792613,-2.08519997494053,.115991214313059,-.279861455933266,.235173592398975,-.170413894644131,-.121510925339233,-.930972002081952,-.346134763200301,-.541019136611372,-.397742084508301,1.08738830749341,.981789885391293,-.830487252767193,-.498403634649685,1.35989371007404,-1.14757464417507,-.325953478527916,-1.416052853182,-1.15807384248224,-1.24115797340919,-.554123380948003,-.443929711779766,.56240049581138,1.61584907527448,.593287839332958,-1.25624723655981,1.58679634029084,1.24390249576099,-.8677131882418,-.561127070926891,-1.24563895853787,-1.03656291714301,-.31018597132724,-.207988617747702,.0970894248316053,.960142580319681,3,2,3,2,4,2,1,4,4,2,3,3,1,4,2,2,3,4,2,3,3,2,2,3,3,-.285540193872496,-.521921874128759,-.241515346606524,.27789897795113,-.513963912010461,-.209971774634468,.0473866477922402,.463394623360413,.0799377551482494,-1.02104203331962,-.703758537644548,-.0188940547037228,-.649867767246849,2,1,6.985
R3884,.258829459,1,-.42263874,.690160651,-1.432374674,-.149053082,-1.76907531897921,.510296516066657,2.757175899,1.638064359,2.09974646704867,1.58817586470859,-.322146653608398,1.9778340740723,1.23213256169448,1.89386244917394,1.06281563367372,-2.51103475288866,-1.63426910456758,2.3056108233012,1.5718345968696,1.99972328712286,2.09422078672421,1.88669773694266,1.54039733831138,-.237726184827487,1.88730063531745,1.25690091533737,1.72783438191535,1.20815462958987,-2.36314503134188,-1.59096347351655,2.02078946247223,1.52500298423576,2.01670227141383,1.95802280532468,1.92854034647826,1.41741012647766,-.372387225393088,1.92835374554747,.941660914675844,1.91003817623193,.799175636263105,-2.49335119425525,-1.480066886242,2.34352631125202,1.49361073948822,1.88578795942594,1.94887581845982,.0418426095356064,-.12298721183372,-.134661040565601,.0410531102300205,-.315240000661524,.182203794316584,-.408978993326762,-.130206162913367,.110896587274548,.322736848779788,-.0313922447475381,-.130914311987886,-.00914698686486548,3,2,2,3,3,2,4,1,4,3,4,4,4,2,2,1,2,3,2,2,3,2,3,2,3,1.75511149725365,.0321052941915557,-1.73860029650506,-.46784472325413,1.80869411231358,-.0188956328230555,-1.72765476462124,-.388174021891098,1.68366801050708,.100106530211037,-1.75319433901681,-.574072325071505,-.920502105557277,2,1,31.52
R3891,.258829459,1,-.508768953,.279168206,-.517219717,1.774540452,-.979431894679965,1.90417210069606,2.83389492,1.63701867,-1.47078961062086,-1.33641396065183,.133776064070167,-.846047148188863,.567095211557436,-.60170122730583,.541729383801907,.354253712951265,1.08750068643331,.694435119152174,.748289239754349,-.0867687585491091,.0962630216361256,-1.5870479657468,-1.3561252111239,-.0660754396815208,-.572061557162391,.121281200625529,-.415413307178981,.616163878601446,.575489359139492,1.39232936446372,.534253291378284,.746155393531234,.205049600135306,.0213562227546089,-1.08537588313233,-1.13280266941001,.319433870512691,-1.0601398239971,.890617944705718,-.740379387255705,.406995504412755,.109659190824791,.651243272968375,.780250489448211,.690889046727288,-.374380144396349,.158228408023408,.501672082614474,.223322541713884,.385509310194212,-.488078266834709,.769336744080188,-.324966080076724,-.209168374188691,-.465830168314701,-.741086091495349,.245997198069927,-.0552663468039459,-.579429744531656,.136872185268799,3,3,4,4,3,3,3,2,4,3,3,2,1,3,2,3,3,3,2,2,3,2,1,2,1,-.292455492386079,.479433687612956,.184947207612338,.101340378543087,-.241568234625417,.627476344376825,.271584995908038,.0559024042978252,-.356734133767967,.292432436963856,.0755100013440842,.158735714431838,1.24762648055481,2,2,11.88
R4006,.258829459,1,-.048998878,1.342430013,.724919842,1.452138768,3.28586044363723,2.58389738885844,2.816698313,1.737313645,-.0486389037489649,.0527798864168573,-.767159577711243,-.400863200289289,.60745074136524,-.143758083048334,-1.17228725727628,-.475857589248175,-1.4713987868878,-.970081991804349,-1.47350698690439,-.063723242608352,.0571498693323425,-.393516425573413,-.203195374841619,-.732605508906071,.0177852092425287,.102086107434564,.145079241617402,-1.30468446159328,-.0103827303112929,-1.26316363995068,-.762943928431523,-1.21472018475002,.0467739826795756,-.0849151337299139,.305139566352058,.301492260912948,-.720317688954461,-.791133917489856,.981821627088887,-.42122051341964,-.909403868732188,-.909955223373726,-1.50180960295961,-1.0733348120437,-1.6150612830527,-.171130854131686,.191531755654122,.698655991925471,.504687635754567,.0122878199516103,-.808919126732385,.879735519654323,-.566299755037042,.395280592861097,-.899572493062433,-.238645963008929,-.31039088361218,-.400341098302681,-.217904836811262,.276446889384036,2,3,3,2,3,2,3,2,3,2,2,3,3,2,3,2,4,3,1,2,3,1,2,3,1,-.316355868397815,-.72677438419724,-.0797504285561055,-.0406209558823065,-.426888336032944,-.485384277765854,.0504165942661973,-.0471477374309378,-.237404105801294,-.899195888791086,-.172726873429179,-.0359589690618556,.758351792770913,2,2, 
R4046,.258829459,0,-.831183883,1.282370983,-.59721143,-.622835338,-1.36522447548327,.617955675004551,3.032747173,1.678100983,-.67571144769367,-.4861756903791,.782142207735087,.590079599334813,.0286302277740995,.178871161858038,-1.60519013943344,.374258705804556,1.06394141366194,.769954751671874,.317452722049359,.388612255840068,-.384940185182759,-.484229353649501,-.265152209428286,.939295472866225,.773897072079035,-.0192812928201224,.161399865847655,-1.81874089717519,.362559622637292,1.08747289964304,.584994695936439,.306803932488143,.355633198277838,-.239852618056823,-.743537945451101,-.640297947671366,.542003321622523,.364489528585118,.0703677813406066,.182189232426669,-1.21296718769354,.361279818471904,.911828423026698,.872461017671007,.30284491053909,.402749494850893,-.478277146132136,-.259308591801601,-.37514573824308,-.397292151243702,-.409407543493917,.089649074160729,.0207893665790135,.605773709481652,-.00127980416538825,-.175644476616342,.287466321734568,-.00395902194905312,.0471162965730546,-.238424528075313,3,3,2,4,4,2,2,3,3,3,3,2,1,3,2,2,2,3,2,3,3,2,1,2,2,-.070167949358422,.332152117566069,.411766419695419,.186467777743276,-.03486472279018,.355622207716322,.394688347126208,.259660586145246,-.0984105306130156,.313376045445867,.425428877750788,.1279135310217,1.57879329359951,2,2, 
R4121,.258829459,1,-1.580386139,-.533288585,-1.326549949,-.005998944,-2.77973050855116,-.481717626620142,2.562088555,1.663975513,-.283668650016551,-.413078770228935,-.811413492588989,.107768056092285,-.503026146882244,.0598945801998892,-.695439439687791,-.202459216960267,.415523158189699,.629957239030981,-.209015342661921,.0239170575716228,-.711187705899369,-.260752830787231,-.384533958115342,-.767940004862816,.104472092528237,-.45326169373082,.0581366569833989,-.657684016005089,-.195558646048151,.389843134867089,.589656450418814,-.200430758438957,.020469704935365,-.66729408606617,-.254672937799461,-.384781013405906,-.768795663558077,.103434961322426,-.444315499191499,.0569133297703728,-.655786158053055,-.196009977951887,.390985573463027,.602796450690563,-.200970625068374,.0262047945439996,-.659470640482509,.00607989298776995,-.000247055290563791,-.000855658695261052,-.00103713120581073,.00894619453932149,-.00122332721302611,.00189785795203312,-.000451331903736307,.0011424385959386,.0131400002717486,-.000539866629416269,.00573508960863453,.00782344558366088,3,1,4,3,3,1,3,3,3,3,3,2,3,2,3,1,3,4,2,1,4,3,4,2,1,-.145283201326623,.154035606974801,.22627558190767,-.496315223101682,-.146797513611473,.15529419758881,.228255333519202,-.493773054827803,-.143579600006166,.152619692534041,.224048361344696,-.499175162409795,.0131958656975841,1,1, 
R4142,.258829459,0,-1.953991775,.948822735,-1.930232231,-.282518284,-3.71385746605893,.624975932312926,2.345101619,1.629098219,1.34265033930025,2.00672237085964,.529521537347305,2.2983745804721,1.69901437831149,-2.6029271157796,.82560550847074,2.02187989092768,-2.32807497281978,-1.94023164719062,-2.57742231407601,1.10575343181896,.750908729278644,1.60300792661976,1.83489496514108,-.248361346553974,2.48840459668544,1.7138549710908,-2.50466189388186,1.10443011577577,2.01591822122668,-2.19834786589231,-1.98072056180351,-2.57775012362375,1.61970979831799,.712715979957329,.836586942381925,1.90241054376543,1.25122196086577,1.94563926564432,1.31778973738295,-2.49523507829913,.454883534024208,1.89452230437939,-2.17644506223769,-1.6919650002762,-2.37203427773569,.538184742981078,.688150776596763,-.766420984237831,.0675155786243491,1.49958330741974,-.542765331041121,-.396065233707846,.00942681558273018,-.649546581751566,-.121395916847292,.0219028036546192,.288755561527313,.20571584588806,-1.08152505533692,-.0245652033605657,3,3,3,2,3,2,1,2,2,2,3,4,1,3,2,2,4,2,1,3,3,3,1,2,3,1.0203190013285,-1.84915296025408,.865026042176873,1.51015570757761,1.1445170445876,-1.92033274023356,.930430303301115,1.63953506509309,.854721610316374,-1.75424658694811,.777820360677883,1.33764989755696,1.89861995169003,2,1, 
R4146,.258829459,0,.710194224,.054848251,-.073715288,-.341843507,.613621492662906,-.250777616384192,2.546452188,1.649075016,-.830637946925002,-1.61959042611192,-.177741870617365,-.978653702897936,-1.83344773127063,-.839961581645019,-1.26344041517121,-.824103660907601,-.369874997843762,.287216373219927,.746144427703908,-2.04576936491471,.939680762823808,-.59824468526807,-2.40223451614871,-.210288997812245,-.732147080159353,-1.64114791266193,-.781051419067605,-1.16166865097027,-.689086991468829,-.631402373075595,-.00989128127868526,.614267975470877,-2.05342583091333,1.02752477788977,-.911023970912687,-.614079204960298,-.126336255334628,-1.15587999843353,-1.63037361400918,-.83240957388741,-1.22457982347925,-.90478036305281,-.0636467742888914,.553566274233836,.818657482355802,-1.93892401695862,.725507902497133,-.312779285644617,1.78815531118842,.0839527424776173,-.423732918274181,.0107742986527466,-.0513581548198049,-.0629111725089824,-.21569337158398,.567755598786703,.563457555512521,.204389506884926,.114501813954708,-.302016875392637,3,3,4,4,4,1,1,3,3,1,2,2,3,2,1,3,3,2,3,3,3,3,1,1,2,-1.36905236968004,.657848082608393,-.773313036206422,-.138914035530614,-1.31901566675568,.555322720153678,-.788085431803936,-.0602010941267785,-1.42659457804306,.775752249431314,-.756324781269282,-.229433918145025,-.481522721159084,1,1, 
R4148,.258829459,1,.574940016,.937443863,.896443412,.565432415,1.40853216256544,1.39537490743997,2.604734802,1.599859,-.87448522938518,-.145398039330254,-.197265438754225,-.450889321716699,-1.72631297592579,.51341342448137,-.160469296360144,.837899509330091,1.07663492058905,.908977992042309,.94207196734075,.904477548034018,-.492499496793458,-.744924993281011,-.0610304960778952,-.24753119184367,-.438055562611553,-1.60582375916314,.2566035071908,.0132087700386551,.903323252229771,1.19291197770132,.851431894429086,1.01250959243694,.938769681921426,-.532202791421818,-.844014149085499,-.209757780997217,-.126069738691841,-.431803966176526,-1.47453133696982,.729599376086102,-.316285677376221,.717226124798986,.830242298582982,.869182421111975,.796682911032526,.82633192885949,-.386585532347367,-.0990891558044872,-.148727284919321,.121461453151828,.00625159643502793,.131292422193322,.472995868895302,-.329494447414877,-.186097127430785,-.36266967911834,.0177505266828886,-.215826681404412,-.112437753061936,.145617259074451,2,3,2,4,3,2,1,4,1,3,4,3,2,4,2,2,3,3,3,3,2,4,1,2,2,.0415491917277704,.762087487319494,.513756957617232,-.272574482095284,.0765316963940647,.795927459777992,.548139404956891,-.347287761454439,.00989835417255169,.731470369380852,.482649029071826,-.204976753151286,-.858690809119101,2,1, 
R4165,.258829459,1,.085879192,.176028566,-.73799802,.231352223,-.618971147657225,.388365028006148,1.867593801,1.655832784,-.159264337830958,-1.27996521332098,-.636219835263765,-.40331597355629,-.0453286922214902,.206934185668649,-.670556876066836,-.804952188842394,.679372298364392,.24516028687855,.0907169355326472,-.667528935396306,-.32951317106338,-.07978932391169,-1.48599136870425,-.567856142089093,-.258048477702971,.193829584339415,.112394816902318,-.350954468678215,-.769881584866354,.676959056395426,.103706966684677,-.0178158722738203,-.942796802780415,-.446803195874395,-.209593883327398,-.897806765216996,-.637080333254848,-.520032141670869,-.274712060479426,.285099835211877,-.915520232726116,-.786945640404858,.599680725893083,.36035960357146,.192032286086315,-.35989600775088,-.167924039528565,-.129804559415708,.588184603487252,-.0692241911657547,-.261983663967898,-.46854164481884,.172705018309558,-.564565764047901,-.017064055538504,-.077278330502343,.256652636886783,.209848158360135,.582900795029535,.27887915634583,2,2,3,3,3,3,3,2,3,2,3,2,2,3,1,2,2,4,2,1,4,2,1,3,1,-.458596809154,.280830726452526,-.269308097707064,-.245777479867244,-.535669269221577,.238832944856697,-.281232011371427,-.269650395584145,-.392534700524648,.316828824963236,-.259087600280467,-.225314980681328,.424424551778222,2,1,.08469
R4179,.258829459,0,.231065504,2.202013501,-.616936545,-.066224475,-.364183834822755,4.60668277316109,2.938404179,1.771086218,-1.97664511637428,-1.33188749370749,-.375878211785028,-.415733244279931,-1.73752987344813,-.91514232741558,-.346265013860202,-.354891578175953,-.00158094528552712,-.33049110842316,-.462712407342556,-.918557608442815,-.823607543403711,-1.68322432110848,-1.1564890953928,-.407679639774656,-.447483373364378,-1.30756929278384,-.715078102073354,-.542985749280229,-.276186308467582,-.162260327487361,-.189155378553299,-.138612696860738,-.83278735665115,-.718856759749095,-1.90833868125677,-1.32400872521224,-.304195945618035,-.354552750698232,-1.79280072991666,-1.04279568710087,-.111001847726615,-.410195912218533,.159289500372413,-.436434830769894,-.749998627589879,-.959791704909478,-.81763413856527,-.225114360148294,-.167519629819439,.103483694156621,.0929306226661462,-.485231437132817,-.327717585027519,.431983901553614,-.134009603750951,.321549827859774,-.247279452216594,-.611385930729142,-.127004348258327,-.0987773788161743,4,1,2,4,3,1,3,1,3,4,3,1,1,4,3,4,4,4,1,3,4,4,2,1,1,-.996430649961764,.383158119377638,.0922235348163291,-.246447033312136,-.908276998627289,.368873625270019,.130196765589305,-.245909419079773,-1.09868888550975,.399728132542477,.0481745871196777,-.247070665821677,.512097825906699,2,2, 
R4193,.258829459,0,-1.599936352,.555591693,.023211791,-.429921937,-4.19134550884291,.128050722608382,2.912457037,1.540530976,-.00536607855883831,.0357047310775197,-.53318244705796,.181494816173971,-.115001796648558,.674474154575837,-.210574500077703,.802379153400528,1.15824715064711,.631101270863714,.0494335628971603,.0557353536865732,.130376862709161,-.0643006231443659,.0655930608138076,.175196083596258,.342083173159575,-.39033604702343,.604172356538786,-.285703857406576,.839054825663558,1.44199269833175,.592166625909324,.124848883314514,.00842101730178225,-.0288482619695936,.0545504615902971,.000903177075280547,-1.18499009325163,.00805817566075562,.185132022428262,.691408016355375,-.112006294599519,.712795990222092,.734522879059806,.602451825484074,-.0299147015175727,.100347368141782,.272074376771234,.118851084734663,-.0646898837385271,-1.36018617684788,-.334024997498819,.575468069451691,.0872356598165897,.173697562807057,-.126258835441466,-.707469819271949,.0102851995747498,-.154763584832086,.0919263508399992,.300922638740827,2,4,3,3,3,3,2,3,2,3,2,2,3,4,2,2,4,4,2,2,4,4,3,3,2,.27540012143325,.303698272352112,.196536087636042,-.682226636910658,.246398971772605,.369555906956652,.287714323770383,-.710296509933945,.299939555761488,.247972581532885,.119385272445445,-.658475205890954,-.353510822193253,2,2, 
R4205,.258829459,1,.972195242,1.322034069,2.065567727,.241798463,2.90434978940345,1.45060003729453,3.143619871,1.69004651,.0285847316429853,.499764257493336,.440746399806244,.273571048990352,.0125807871838702,.385966612301822,.045361538294857,1.12351889275225,1.0171094207466,1.19951861254783,.248697266497131,.019389933033157,1.1396704335919,-.304498778178325,.304194428153488,-.123713170481943,.378534013663809,-.325546309901169,.303449743407267,-.182054506283654,.904794717888525,1.3395588886819,1.18713798324317,.523517061568015,-.194056928407797,1.0097297307163,.356437218594881,.626562979949907,.958442589571645,.149241589579081,.34799489973142,.437943776415836,.267728433011823,1.26816017879757,.571738278705795,1.08344382905189,-.0459089320638148,.231896675899762,1.11639607072454,.660935996773205,.322368551796419,1.08215576005359,-.229292424084729,.673541209632589,.134494033008569,.449782939295477,.36336546090904,-.767820609976102,-.103694154191283,-.56942599363183,.425953604307559,.106666340008233,3,2,4,4,4,1,3,4,4,4,3,3,3,4,2,2,4,4,3,1,4,3,3,2,3,.479943545423858,.397394068816923,-.00643316963597243,-.0406120670807533,.375304511476876,.695444147937625,-.0932831509794698,-.192613591090808,.590395859034562,.0827856519672932,.0852418106710526,.119833986040971,-.448891197652186,2,2, 
